"","Order","Family","Binomial","Age","Sex","Molt","Longitude_decimal_degrees","Latitude_decimal_degrees","State","Altitude","Year","ForestCover","BodyCond","PCHB1","Cluster","Temp","Rainfall","Elevation","Speciesdiversity","Region"
"33361","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2009",12264,116.5,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33362","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.95615,-7.988219,"PE",85,"2017",21732,96.51,0.104110926340097,2,254,1786,54.07,0.678185403347015,"Tropical"
"33364","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-47.471961,-23.867741,"SP",926,"2006",18644,101.8,0.104110926340097,2,170,1720,946.06,0.434421569108963,"Sub-tropical"
"33365","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2011",12264,114,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33366","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-39.28388889,-13.83805556,"BA",158,"2014",23967,122.65,0.104110926340097,2,232,1897,315.77,0.519093096256256,"Tropical"
"33369","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","no",-34.965648,-7.466816,"PB",79,"2012",52346,149.6,0.104110926340097,2,249,1894,32.51,0.360054701566696,"Tropical"
"33370","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2016",12264,124.44,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33372","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2014",12264,122.37,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33373","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2016",12264,118.91,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33374","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,115.89,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33375","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,116.99,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33378","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2012",54052,116.94,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33379","Passeriformes","Furnariidae","Xenops_minutus","Adult","Male","Yes",-35.369722,-7.595278,"PE",209,"1999",31358,102.86,0.104110926340097,2,237,1103,315.56,0.27623376250267,"Tropical"
"33381","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-39.45902778,-13.89791667,"BA",299,"2013",22676,125.94,0.104110926340097,2,227,1594,674.18,0.540027141571045,"Tropical"
"33382","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.9418676147,-8.0024407527,"PE",23,"2016",33203,110.29,0.104110926340097,2,256,1743,79.39,0.635287821292877,"Tropical"
"33383","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,101.76,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33385","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2009",92501,124.77,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33389","Passeriformes","Furnariidae","Xenops_minutus","Adult","Female","no",-35.833611,-8.710278,"PE",364,"1999",34754,99.01,0.104110926340097,2,214,1089,627.49,0.277586042881012,"Tropical"
"33390","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,113.85,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33391","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2002",12264,124.44,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33392","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-35.746496,-6.968757,"PB",332,"2015",24096,86.35,0.104110926340097,2,220,1118,610.24,0.275215625762939,"Tropical"
"33394","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.089116,-15.258441,"BA",19,"2017",29545,115.93,0.104110926340097,2,242,1576,88.99,0.480224698781967,"Tropical"
"33396","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-48.541493,-25.587558,"PR",57,"2016",12264,116.15,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33397","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.9418676147,-8.0024407527,"PE",23,"2015",33203,132.69,0.104110926340097,2,256,1743,79.39,0.635287821292877,"Tropical"
"33398","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,109.79,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33399","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-47.475802,-23.851386,"SP",972,"2006",29022,115.91,0.104110926340097,2,170,1720,980.69,0.207678809762001,"Sub-tropical"
"33400","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-34.9532021832,-7.9964573463,"PE",60,"2015",42311,106.08,0.104110926340097,2,254,1786,90.31,0.682808756828308,"Tropical"
"33401","Passeriformes","Furnariidae","Xenops_minutus","Adult","Female","Yes",-54.487792,-25.619635,"PR",181,"2012",54052,117.93,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33402","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2006",12264,115.96,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33403","Passeriformes","Furnariidae","Xenops_minutus","Adult","Male","no",-35.505556,-7.588889,"PE",546,"1999",23784,110.17,0.104110926340097,2,237,946,532.81,0.291194766759872,"Tropical"
"33404","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-48.541493,-25.587558,"PR",57,"2003",12264,120.29,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33405","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2015",12264,111.05,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33406","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2014",54052,115.96,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33408","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2011",12264,117.93,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33409","Passeriformes","Furnariidae","Xenops_minutus","Adult","Male","no",-35.712064,-8.545119,"PE",434,"2012",26852,109.34,0.104110926340097,2,224,1269,421.51,0.279331654310226,"Tropical"
"33411","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Unknown",-39.375253,-15.985593,"BA",126,"2017",20301,95.11,0.104110926340097,2,236,1191,217.5,0.30355578660965,"Tropical"
"33414","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2002",12264,114.98,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33415","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2009",92501,164.16,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33416","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-35.144167,-6.741389,"PB",151,"2011",44041,123.91,0.104110926340097,2,253,1397,186.84,0,"Tropical"
"33418","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Unknown",-39.227905,-15.900829,"BA",79,"2017",23787,111.99,0.104110926340097,2,238,1333,102.37,0.542055189609528,"Tropical"
"33419","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2011",12264,122.84,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33421","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","no",-35.154812,-7.042276,"PB",150,"2013",44159,112.7,0.104110926340097,2,252,1349,108.81,0.289520025253296,"Tropical"
"33422","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2011",54052,117.93,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33423","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2011",12264,123.82,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33425","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2009",92501,165.49,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33428","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-39.44851111,-13.89180556,"BA",346,"2014",30850,109.37,0.104110926340097,2,227,1594,670.24,0.548483729362488,"Tropical"
"33430","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-47.48322,-23.886254,"SP",910,"2006",45193,112.11,0.104110926340097,2,170,1720,929.83,0.289079278707504,"Sub-tropical"
"33432","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","no",-54.487792,-25.619635,"PR",181,"2011",54052,117.93,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33436","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,112.84,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33437","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Female","no",-34.965648,-7.466816,"PB",79,"2013",52346,158.87,0.104110926340097,2,249,1894,32.51,0.360054701566696,"Tropical"
"33438","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2008",92501,112.7,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33440","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-35.746496,-6.968757,"PB",332,"2010",24096,114.71,0.104110926340097,2,220,1118,610.24,0.275215625762939,"Tropical"
"33441","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","no",-48.541493,-25.587558,"PR",57,"2006",12264,127.55,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33443","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,138,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33444","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-47.480381,-23.876407,"SP",926,"2006",25838,107.56,0.104110926340097,2,170,1720,904.52,0.280002146959305,"Sub-tropical"
"33445","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-35.144167,-6.741389,"PB",151,"2009",44041,527.15,0.104110926340097,2,253,1397,186.84,0,"Tropical"
"33446","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-39.28388889,-13.83805556,"BA",158,"2014",23967,105.57,0.104110926340097,2,232,1897,315.77,0.519093096256256,"Tropical"
"33448","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2010",12264,115.96,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33450","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-39.134568,-14.495661,"BA",292,"2009",25605,110.8,0.104110926340097,2,241,1957,212.19,0.473597019910812,"Tropical"
"33451","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2017",12264,115.96,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33455","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2014",12264,113.01,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33456","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-35.144167,-6.741389,"PB",151,"2011",44041,142.86,0.104110926340097,2,253,1397,186.84,0,"Tropical"
"33457","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2013",54052,124.44,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33458","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-39.28388889,-13.83805556,"BA",158,"2014",23967,122.65,0.104110926340097,2,232,1897,315.77,0.519093096256256,"Tropical"
"33460","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2007",12264,129.49,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33462","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","no",-48.541493,-25.587558,"PR",57,"2010",12264,114.98,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33463","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2009",12264,117.93,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33464","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-47.469706,-23.918526,"SP",912,"2006",24475,105.83,0.104110926340097,2,170,1720,906.55,0.49499899148941,"Sub-tropical"
"33466","Passeriformes","Furnariidae","Xenops_minutus","Adult","Female","Unknown",-39.44851111,-13.89180556,"BA",346,"2012",30850,101.71,0.104110926340097,2,227,1594,670.24,0.548483729362488,"Tropical"
"33467","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","no",-48.541493,-25.587558,"PR",57,"2007",12264,119.89,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33468","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-39.45902778,-13.89791667,"BA",299,"2013",22676,114.13,0.104110926340097,2,227,1594,674.18,0.540027141571045,"Tropical"
"33470","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","no",-48.541493,-25.587558,"PR",57,"2007",12264,115.11,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33471","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","no",-54.487792,-25.619635,"PR",181,"2014",54052,119.89,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33472","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,150.92,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33473","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2007",12264,117.93,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33475","Passeriformes","Furnariidae","Xenops_minutus","Unknown","Unknown","Unknown",-52.356,-22.522,"SP",304,"2006",16856,132.17,0.104110926340097,2,224,1194,295.92,0.481444776058197,"Tropical"
"33476","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2009",92501,125.78,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33479","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Unknown",-47.449187,-23.854583,"SP",946,"2007",18339,108.65,0.104110926340097,2,170,1720,980.37,0.445309847593307,"Sub-tropical"
"33481","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2014",54052,121.24,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33482","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2014",12264,120.29,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33483","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2015",54052,114,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33487","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Unknown",-47.410015,-23.951935,"SP",665,"2007",41000,102.34,0.104110926340097,2,170,1720,734.7,0.565436601638794,"Sub-tropical"
"33488","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.9418676147,-8.0024407527,"PE",23,"2015",33203,93.79,0.104110926340097,2,256,1743,79.39,0.635287821292877,"Tropical"
"33489","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-48.541493,-25.587558,"PR",57,"2002",12264,114.98,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33490","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2008",92501,117.73,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33492","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,157.54,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33501","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2013",54052,114.98,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33504","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2005",12264,129.63,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33506","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.957101,-6.991604,"PB",51,"2007",35967,148.28,0.104110926340097,2,255,1687,30.68,0.421195179224014,"Tropical"
"33507","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-34.973484,-6.550309,"PB",1,"2008",92501,112.7,0.104110926340097,2,257,1656,52.66,0.431277990341187,"Tropical"
"33508","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2017",12264,112.03,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33509","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2011",12264,119.89,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33510","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-54.487792,-25.619635,"PR",181,"2015",54052,113.01,0.104110926340097,2,208,1745,168.12,0.314829587936401,"Sub-tropical"
"33511","Passeriformes","Furnariidae","Xenops_minutus","Juvenile","Unknown","Yes",-48.541493,-25.587558,"PR",57,"2014",12264,126.52,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
"33512","Passeriformes","Furnariidae","Xenops_minutus","Adult","Female","no",-34.947583,-8.010028,"PE",23,"1977",46579,98.68,0.104110926340097,2,256,1743,19.13,0.668868839740753,"Tropical"
"33513","Passeriformes","Furnariidae","Xenops_minutus","Adult","Unknown","no",-48.541493,-25.587558,"PR",57,"2003",12264,115.96,0.104110926340097,2,205,2056,13.21,0.474273413419724,"Sub-tropical"
